713,freegame,0.0,67.9
714,freegame,0.0,136.2
715,freegame,1.5,118.0
716,freegame,0.0,24.1
717,freegame,1.5,60.7
718,freegame,0.0,21.7
719,freegame,0.0,158.4
720,freegame,1.6,87.0
721,freegame,0.0,3.5
722,freegame,2.1,73.4
723,freegame,0.0,35.7
724,freegame,0.0,7.2
725,freegame,0.0,19.7
726,freegame,0.6,187.2
727,freegame,0.4,95.5
728,freegame,0.0,470.8
729,freegame,0.0,95.2
730,freegame,0.0,49.9
731,freegame,0.0,36.5
732,freegame,10.3,12.4
733,freegame,0.0,80.4
734,freegame,1.3,689.2
735,freegame,0.0,8.6
736,freegame,0.0,17.6
737,freegame,0.0,380.9
738,freegame,0.0,48.9
739,freegame,3.0,61.0
740,freegame,0.4,28.4
741,freegame,0.0,5.4
742,freegame,0.0,148.6
743,freegame,2.0,25.6
744,freegame,10.0,26.4
745,freegame,0.0,179.3
746,freegame,0.0,32.7
747,freegame,0.8,194.6
748,freegame,0.2,44.8
749,freegame,0.0,24.4
750,freegame,0.0,568.4
751,freegame,0.0,98.3
752,freegame,3.8,225.2
753,freegame,0.0,90.4
754,freegame,0.0,36.5
755,freegame,0.0,30.6
756,freegame,1.8,41.1
757,freegame,0.0,38.0
758,freegame,0.0,58.8
759,freegame,0.0,419.3
760,freegame,0.0,67.5
761,freegame,0.0,749.8
762,freegame,0.0,223.9
763,freegame,3.2,414.1
764,freegame,0.0,16.6
765,freegame,0.0,37.6
766,freegame,3.2,36.6
767,freegame,0.0,17.6
768,freegame,0.0,50.1
769,freegame,0.0,7.6
770,freegame,0.0,36.0
771,freegame,0.0,116.9
772,freegame,0.0,63.0
773,freegame,0.0,1001.8
774,freegame,0.0,160.0
775,freegame,1.3,73.9
776,freegame,0.0,40.0
777,freegame,0.0,28.8
778,freegame,0.0,39.0
779,freegame,2.5,158.5
780,freegame,0.0,18.6
781,freegame,1.2,21.1
782,freegame,6.4,17.8
783,freegame,0.0,326.0
784,freegame,0.0,41.9
785,freegame,1.5,35.4
786,freegame,0.0,10.6
787,freegame,0.0,92.7
788,freegame,4.5,11.2
789,freegame,0.0,454.8
790,freegame,0.0,49.3
791,freegame,0.0,165.5
792,freegame,0.0,178.9
793,freegame,0.0,14.6
794,freegame,15.0,61.5
795,freegame,1.4,948.7
796,freegame,0.0,63.0
797,freegame,0.0,763.3
798,freegame,0.0,78.0
799,freegame,0.0,119.5
800,freegame,0.6,419.5
801,freegame,1.5,434.5
802,freegame,0.0,130.2
803,freegame,5.0,47.6
804,freegame,0.0,130.2
805,freegame,0.0,210.5
806,freegame,1.2,232.0
807,freegame,0.0,2.8
808,freegame,0.6,43.7
809,freegame,0.0,6.7
810,freegame,0.0,8.6
811,freegame,2.5,152.4
812,freegame,0.0,596.4
813,freegame,0.0,26.4
814,freegame,0.0,279.5
815,freegame,6.0,26.7
816,freegame,0.0,50.8
817,freegame,0.0,657.1
818,freegame,0.0,138.5
819,freegame,1.0,54.0
820,freegame,3.2,107.6
821,freegame,0.0,95.7
822,freegame,1.8,558.0
823,freegame,0.0,158.7
824,freegame,12.0,140.1
825,freegame,0.0,30.9
826,freegame,0.0,177.7
827,freegame,0.0,401.4
828,freegame,0.0,230.5
829,freegame,0.0,55.7
830,freegame,0.0,437.6
831,freegame,0.0,64.1
832,freegame,0.0,40.7
833,freegame,0.0,1028.7
834,freegame,0.0,179.9
835,freegame,0.0,41.7
836,freegame,0.0,61.2
837,freegame,0.0,7.7
838,freegame,0.0,300.7
839,freegame,2.1,153.2
840,freegame,1.3,412.4
841,freegame,0.0,19.1
842,freegame,0.0,9.0
843,freegame,0.0,204.6
844,freegame,0.0,43.5
845,freegame,0.0,67.8
846,freegame,0.0,82.5
847,freegame,0.0,65.7
848,freegame,0.6,46.3
849,freegame,0.0,323.9
850,freegame,0.0,62.8
851,freegame,2.3,92.7
852,freegame,0.0,366.1
853,freegame,0.0,33.1
854,freegame,0.0,113.8
855,freegame,0.6,54.8
856,freegame,0.0,190.0
857,freegame,0.0,21.6
858,freegame,0.0,14.5
859,freegame,0.0,92.5
860,freegame,2.6,104.3
861,freegame,0.0,99.2
862,freegame,0.0,25.2
863,freegame,0.0,38.4
864,freegame,0.0,99.8
865,freegame,0.0,59.8
866,freegame,0.0,157.0
867,freegame,0.0,103.9
868,freegame,12.8,202.0
869,freegame,0.0,360.4
870,freegame,0.0,240.8
871,freegame,0.0,207.2
872,freegame,0.0,152.1
873,freegame,0.0,74.0
874,freegame,0.0,103.3
875,freegame,2.0,81.2
876,freegame,0.0,580.5
877,freegame,0.0,853.7
878,freegame,0.0,128.0
879,freegame,0.0,774.6
880,freegame,10.0,80.6
881,freegame,0.0,74.9
882,freegame,0.0,101.0
883,freegame,0.0,351.1
884,freegame,0.0,33.3
885,freegame,1.0,35.2
886,freegame,1.2,64.7
887,freegame,0.0,66.4
888,freegame,0.0,7.1
889,freegame,3.2,248.1
890,freegame,0.0,502.9
891,freegame,0.0,142.1
892,freegame,0.0,106.0
893,freegame,0.0,516.5
894,freegame,0.0,54.7
895,freegame,0.0,128.6
896,freegame,0.0,413.4
897,freegame,5.6,1007.7
898,freegame,0.0,227.0
899,freegame,0.0,265.9
900,freegame,0.6,16.5
901,freegame,0.0,144.0
902,freegame,1.0,19.3
903,freegame,0.0,110.8
904,freegame,0.0,282.6
905,freegame,0.0,65.4
906,freegame,0.0,142.4
907,freegame,0.0,63.7
908,freegame,0.0,115.6
909,freegame,1.2,66.3
910,freegame,0.0,61.5
911,freegame,0.0,35.8
912,freegame,0.6,12.4
913,freegame,0.0,76.5
914,freegame,0.2,69.7
915,freegame,0.0,38.2
916,freegame,0.0,93.5
917,freegame,2.0,84.0
918,freegame,1.0,52.0
919,freegame,0.0,359.0
920,freegame,0.0,14.2
921,freegame,0.0,78.9
922,freegame,0.0,210.7
923,freegame,0.0,305.7
924,freegame,0.0,364.9
925,freegame,0.0,62.4
926,freegame,0.0,79.3
927,freegame,1.0,62.3
928,freegame,1.3,16.8
929,freegame,0.0,32.1
930,freegame,0.0,1111.7
931,freegame,0.0,112.8
932,freegame,2.0,45.9
933,freegame,0.0,123.4
934,freegame,0.0,89.5
935,freegame,0.0,108.3
936,freegame,0.0,42.9
937,freegame,0.0,31.8
938,freegame,0.0,230.2
939,freegame,0.0,33.9
940,freegame,0.0,218.4
941,freegame,2.4,134.7
942,freegame,0.0,514.3
943,freegame,3.2,23.1
944,freegame,0.0,536.3
945,freegame,0.0,115.3
946,freegame,2.5,114.9
947,freegame,0.0,22.7
948,freegame,1.3,97.8
949,freegame,1.2,43.2
950,freegame,2.0,53.1
951,freegame,3.0,119.6
952,freegame,0.0,74.1
953,freegame,0.0,254.7
954,freegame,1.9,55.4
955,freegame,0.0,100.3
956,freegame,0.0,46.4
957,freegame,0.0,227.8
958,freegame,0.0,302.9
959,freegame,0.0,46.1
960,freegame,0.0,145.3
961,freegame,2.0,55.1
962,freegame,0.0,80.2
963,freegame,1.5,432.6
964,freegame,1.8,165.3
965,freegame,0.0,26.3
966,freegame,0.0,273.2
967,freegame,0.0,91.4
968,freegame,0.0,79.7
969,freegame,2.8,89.0
970,freegame,1.0,389.8
971,freegame,0.0,49.6
972,freegame,0.0,104.4
973,freegame,2.0,628.1
974,freegame,5.0,8.3
975,freegame,0.0,146.8
976,freegame,0.0,94.3
977,freegame,2.0,446.6
978,freegame,0.0,264.3
979,freegame,0.0,45.0
980,freegame,0.0,97.9
981,freegame,0.0,231.1
982,freegame,0.0,756.0
983,freegame,0.0,124.3
984,freegame,0.0,19.9
985,freegame,2.5,24.2
986,freegame,5.0,46.6
987,freegame,1.6,142.7
988,freegame,0.0,67.0
989,freegame,0.0,181.4
990,freegame,1.0,679.5
991,freegame,0.0,387.6
992,freegame,0.0,52.8
993,freegame,0.0,69.7
994,freegame,5.5,337.5
995,freegame,0.0,163.8
996,freegame,0.0,87.2
997,freegame,5.0,185.6
